"espacio_cultural_id,provincia_id,localidad_id,observaciones,provincia,localidad,nombre,direccion,codigo_postal,codigo_indicativo_telefono,telefono,mail,web,latitud,longitud,fuente,juridisccion,anio_de_creacion,descripcion_de_patrimonio,anio_de_inauguracion,"
"300116,6,6217010,,Buenos Aires,Chascomus,Museo Pampeano,Avda. Lastra y Mu–iz,B7130FRA,2241,430982,,,-35.577998,-58.017113,DNPyM,Municipal,1943,Referidas a la zona Pampeana y a la localidad de Chascomus desde sus origenes hasta la actualidad: objetos de uso personal vestimentas mobiliario adornos pinturas elementos religiosos documentos fotografias armas numismatica medallistica arte,1941,"
"300658,6,6343030,,Buenos Aires,Ranchos,Museo Historico De Ranchos Marta Ines Martinez,Leopoldo Casal 3059,B1987BDO,2241,475477,museoranchos@yahoo.com.ar,,-35.520171,-58.318442,DNPyM,Municipal,1965,Armas indigenas y de la epoca colonial maquinaria rural indumentaria gaucha plateria artesanias de cuero crudo herreria artistica del siglo XIX pertenencias de personalidades del quehacer regional provincial y nacional fauna de la laguna paleont,1968,"
"300659,6,6343030,,Buenos Aires,Ranchos,Museo Ferroviario Ranchos,Belgrano y Moreno,1987,2241,482002,,,-35.518814,-58.312557,DNPyM,Privada,2003,Elementos utilizados por el ferrocarril documentos fotografias.,2003,"
"300330,6,6238010,,Buenos Aires,Dolores,Museo Historico Provincial Libres Del Sur,Juan Bautista Selva 390,B7100BIH,2245,442730,,,-36.318665,-57.675217,DNPyM,Provincial,,Colecciones referidas al poblamiento del sudeste bonaerense desde 1810 en adelante: historia medallistica iconografia documentos objetos gauchescos numismatica argentina. Ornitologia de la region. Carruajes antiguos. Articulos de labranza. Bibliote,1940,"
"300331,6,6238010,,Buenos Aires,Dolores,Museo Del Colegio Nacional Aristobulo Del Valle,Cramer 450,B7100ADJ,2245,446276,,,-36.318642,-57.67285,DNPyM,Provincial,1990,Colecciones que reflejan la historia del colegio.,1991,"
"301007,6,6868020,,Buenos Aires,Villa Gesell,Museo Y Archivo Historico Municipal,Alameda 201 y Calle 303 Pinar del Norte,7165,2255,468624,,,-37.252233,-56.961261,DNPyM,Municipal,1986,Colecciones de documentos fotografias objetos y documentacion relativa a inventos de la familia Gesell (Silvio y Carlos).,1991,"
"300517,6,6476030,,Buenos Aires,Loberia,Museo De Ciencias Naturales Gesue P. Noseda,Alvear 181,B7635BWC,2261,442227,,,-38.167505,-58.784647,DNPyM,Privada,1963,Geologia de la zona paleontologia del cuaternario arqueologia de los periodos temprano y tardio.,1960,"
"300050,6,6063010,,Buenos Aires,Balcarce,Museo Historico Municipal,32 y 35 Emplazado en el Cerro el Triunfo,B7620CFA,2266,421800,,,-37.85056,-58.255192,DNPyM,Municipal,2008,El museo ofrece un area arqueologica/paleontologica: origenes de Balcarce historia del territorio hallazgos un area sociocultural: instituciones fiestas del partido etc. y un area fotografica con exposicion de imagenes,2008,"
"300049,6,6063010,,Buenos Aires,Balcarce,Museo Juan Manuel Fangio,Dardo Rocha y Bartolome Mitre,B7620BGN,2266,425540,fundfangio@telefax.com.ar,,-37.85056,-58.255192,DNPyM,Privada,1986,Colecciones dedicadas a rendir homenaje a Juan Manuel Fangio. Copas medallas trofeos y distintos presentes que recibiera desde 1936 hasta 1958. Se exhiben autos utilizados durante su campa–a automovilistica junto con los de otros pilotos destacados.,1986,"
"300043,6,6049020,,Buenos Aires,Azul,Museo Etnografico Y Archivo Historico Enrique Squirru,Bartolome J. Ronco 654,B7300XAA,2281,434811,museoazul@yahoo.com,,-36.781824,-59.858636,DNPyM,Privada,1949,Plateria Mapuche material arqueologico de los antiguos pobladores de la zona objetos regionales de uso rural y urbano documentacion referente a las comandancias de frontera y a la reparticion de tierras pinacoteca. Plateria criolla ceramica de Peru,1949,"
"300910,6,6798020,,Buenos Aires,Tapalqu_,Museo Y Centro De Cultura,Avda. Belgrano 225,B7303BIC,2283,420551,,,-36.354957,-60.024454,DNPyM,Municipal,,Historia de la fundacion de Tapalque oleos de principios de siglo cultura Mapuche artesanias y objetos indigenas y gauchescos paleontologia del cuaternario armas relacionadas con la conquista del desierto(1833-1879) arte religioso.,1946,"
"300564,6,6280040,,Buenos Aires,Miramar,Museo Municipal Punta Hermengo,""Vivero Bosque """"Florentino Ameghino"""""",7607,2291,15415324,,,-38.288378,-57.849794,DNPyM,Municipal,,Paleontologia del Pleistoceno arqueologia de indios Pampas y ciencias naturales correspondientes al partido de General Alvarado fotografias y objetos pertenecientes a pobladores de Miramar. Carruajes.,1977,,,,,,,,,,,,,,,,,,,"
"300908,6,6791050,,Buenos Aires,Tandil,Museo Municipal De Bellas Artes De Tandil (Mumbat),Chacabuco 357,B7000AKI,2293,432067,museotandil@hotmail.com,,-37.3304,-59.1375,DNPyM,Municipal,1942,Obras de arte de artistas argentinos y extranjeros. Pintura: retratos bodegones europea siglos XVII/XIX Cubismo esculturas arte egipcio porcelana china y mobiliario frances del siglo XVIII. Esculturas.,1941,"
"300909,6,6791050,,Buenos Aires,Tandil,Museo Historico Fuerte Independencia,4 de Abril 845,B7000BAI,2293,435573,museodelfuerte@yahoo.com.ar,,-37.3207,-59.1311,DNPyM,Privada,1967,Elementos utilizados en la conquista del desierto. Objetos relacionados con el gaucho y la actividad rural. Carruajes: galeras volantas carros automoviles. Material ferroviario. Aeronautica Argentina y mundial. Documentos historicos.,1967,"
"300660,6,6672010,,Buenos Aires,Rauch,Museo Municipal De Artes Plasticas Faustino Jorge Bonadeo,Avda. San Martin 155,B7203BPB,2297,443249,,,-36.778364,-59.093311,DNPyM,Municipal,1962,Pinturas esculturas grabados y dibujos de artistas argentinos contemporaneos.,1962,"
"300936,6,6819040,,Buenos Aires,Tornquist,Museo Historico Regional Fuerte Argentino,Gral. Paz 51,B8160AWA,231,4940810,mspialtini@yahoo.com.ar,,-38.102089,-62.224189,DNPyM,Municipal,1986,Colecciones referidas principalmente al tema gauchesco arqueologia de los grupos que poblaron la region objetos historicos sobre la conquista del desierto la colonizacion y de Ernesto Tornquist.,,"
"300003,6,6588100,,Buenos Aires,9 de Julio,Archivo Y Museo Historico Gral. Julio De Vedia,Libertad 1191,B6500EVL,2317,425279,archivoymuseo@yahoo.com.ar,www.portaldel9.com.ar/museo9dejulio,-35.441762,-60.887598,DNPyM,Municipal,1920,Documentos historicos desde la fundacion de la ciudad hasta el presente libros mobiliario armas numismatica medallistica obras de arte y otros objetos.,1920,"
"300522,6,6497060,,Buenos Aires,Lujan,Complejo Museografico Provincial Enrique Udaondo,Calle Lavalle 917 Entre Lezica y Torrezuri,B6700ANU,2323,420245,,,-34.573023,-59.109553,DNPyM,Provincial,1917,Historia nacional desde el periodo prehispanico hasta 1930 aproximadamente. Mobiliario armas indumentaria documentos pinturas plateria imagineria religiosa carruajes etc. Arqueologia de la zona Andina etnografia Americana.,1927,"
"300523,6,6497060,,Buenos Aires,Lujan,Museo Municipal De Bellas Artes Fernan Felix De Amador,9 de Julio 863,B6700CDM,2323,420755,,,-34.5637,-59.1205,DNPyM,Municipal,1965,Predominan las obras de plasticos contemporaneos.,1963,"
"300084,6,6266020,,Buenos Aires,Capilla del Se–or,Museo De Arte Sacro Amalia Sosa Palacio De Carol,Bolivar 338,B2812AVH,2323,492981,,,-34.295469,-59.100659,DNPyM,Privada,,Contiene un amplio abanico que abarca desde el arte Napolitano pasando por un 80 % del arte Hispano-Americano terminando con obras contemporaneas y populares de fines del S. XIX y principios del XX. Contiene pinturas imagenes muebles ligados al catolic,2007,"
"300755,6,6735020,,Buenos Aires,San Antonio de Areco,Museo Evocativo Y De Bellas Artes Osvaldo Gasparini,Alvear 521,B2760ADK,2326,454243,,,-34.247423,-59.468823,DNPyM,Privada,1969,Pinacoteca de artistas argentinos artesanias pampeanas documentos y objetos personales de Don Segundo Sombra elementos de uso gauchesco y religioso obra plastica gauchesca de Osvaldo Gasparini y de su hijo lLis Leonardo,1969,"
"300756,6,6735020,,Buenos Aires,San Antonio de Areco,Parque Criollo Y Museo Gauchesco Ricardo GŸiraldes,Camino Ricardo GŸiraldes S/N,2760,2326,455839,,,-34.252753,-59.470872,DNPyM,Municipal,1941,Objetos personales primeras ediciones y manuscritos de las obras de Ricardo GŸiraldes. Pinacoteca de temas gauchescos de Figari Sivori GŸiraldes etc. Pulperia ambientada y Tahona.,1938,"
"300753,6,6735020,,Buenos Aires,San Antonio de Areco,Museo De Artes Plasticas Juan B. Tapia,Lavalle 363,B2760BME,2326,456202,,,-34.243119,-59.47406,DNPyM,Municipal,1905,Oleos acuarelas grabados dibujos esculturas y elementos de xilografia carbonilla de artistas regionales y nacionales.,,"
"300754,6,6735020,,Buenos Aires,San Antonio de Areco,Centro Cultural Y Museo Usina Vieja,Alsina 66,B2760ACB,2326,456202,usinavieja@hotmail.com,,-34.242521,-59.474494,DNPyM,Municipal,1992,Piezas que hacen a la historia usos y costumbres de la localidad.,,"
"300119,6,6224010,,Buenos Aires,Chivilcoy,Museo De Artes Plasticas Pompeo Boggio,Bolivar 319,B6620HBG,2346,422113,culturachivilcoy@hotmail.com,,-34.891366,-60.022753,DNPyM,Municipal,1944,Coleccion de obras de arte pinturas esculturas dibujos grabados fotografias tapices de autores locales y nacionales.,1962,"
"300120,6,6224010,,Buenos Aires,Chivilcoy,Museo Historico Municipal F. A. Castagnino,9 de Julio 177,B6620FKC,2346,422185,,,-34.900377,-60.018883,DNPyM,Municipal,1943,Reune bienes vinculados con la historia dChivilcoy y su vida cotidiana con especial enfasis en colecciones relacionadas con el trabajo agricola - ganadero comercial y artesanal. Funciona junto al museo arqueologico.,1943,"
"300121,6,6224010,,Buenos Aires,Chivilcoy,Museo Arqueologico Municipal,9 de Julio 177,B6620FKC,2346,422185,,,-34.895242,-60.022772,DNPyM,Municipal,1972,Comprende una coleccion de restos de megafauna extinta  procedente de diversos hallazgos en Paleosuelos localizados en Chivilcoy como asi bienes culturales de diversos grupos aborigenes que habitaron el territorio argentino.,1973,"
"300108,6,6210020,,Buenos Aires,Chacabuco,Museo Y Archivo Historico,Moreno 171,B6740EGC,2352,426699,,,-34.6409,-60.4669,DNPyM,Municipal,1909,El museo y archivo cuenta con un valioso acervo compuesto por documentos fotografias planos testimonios que nos permiten recorrer la trama social politica y economica de la comunidad a la que pertenece.,,"
"300514,6,6469080,,Buenos Aires,Lincoln,Museo Enrique Urcola,Avdea. 9 de Julio 260,B6070ACP,2355,421262,,,-34.8714,-61.529141,DNPyM,Privada,2001,Pinacoteca de arte infantil Linque–o (desde 1934 a la actualidad). Pinacoteca de arte infantil y juvenil internacional (desde 2002 a la fecha). Mascaras mu–ecos fotografias elementos varios documentos sobre el carnaval artesanal linque–o. Pertenencia,,"
"300626,6,6560010,Codigo en Moreno ,Buenos Aires,Puente M‡rquez,Museo Orlando Ambrosio Binaghi,Puente de Marquez 1251 y Mendoza,1742,237,4685533,,,-34.6226,-58.7303,DNPyM,Privada,1939,Objetos y documentos Sanmartinianos: imagenes religiosas elementos gauchescos armas vehiculos antiguos pinacoteca y biblioteca.,1950,"
"300944,6,6826050,,Buenos Aires,Trenque Lauquen,Museo Civico Almafuerte,Almafuerte 174,B6400AKF,2392,15629367,,,-35.975541,-62.727325,DNPyM,Municipal,1973,Objetos y documentos que pertenecieron al poeta Almafuerte (Pedro B. Palacios). Mobiliario del antiguo Palacio Municipal y Honorable Concejo Deliberante y de antiguos maestros de Trenque Lauquen. Vestimenta adornos y objetos personales de pobladores.,1973,"
"300943,6,6826050,,Buenos Aires,Trenque Lauquen,Museo Historico De Las Campa–as Al Desierto Gral. Conrado E. Villegas,San Martin 1150,B6400CFN,2392,423673,,,-35.979196,-62.727318,DNPyM,Municipal,1944,Objetos referidos a las campa–as al desierto desde el periodo colonial hasta las campa–as en la region Patagonica. Material arqueologico de los aborigenes de la region. Elementos relacionados con el origen y evolucion de la ciudad. Armas carruajes et,,"
"300734,6,6721020,,Buenos Aires,Salliquelo,Museo Gabriel Campomar Cervera,Brasil 455,B6339AKK,2394,480672,,,-36.745792,-62.956782,DNPyM,Municipal,1952,Objetos arqueologicos provenientes de paraderos de la zona asiento de los indios Pampas hasta 1879. Ciencias naturales flora y fauna de Laguna objetos relacionados con la historia del pueblo y las campa–as al desierto.,1952,"
"300749,6,6714060,,Buenos Aires,Salto,Museo Rincon De Historia,Oscar Eduardo Qui–ones,2741,2474,424809,,,-34.29499,-60.254621,DNPyM,Privada,1988,Documentos relacionados con la historia de la ciudad: pesonajes destacados hechos historicos de relevancia instituciones galeria de intendentes y ciudadanos ilustres. Objetos y herramientas del siglo pasado.,1988,"
"300037,6,6077010,,Buenos Aires,Arrecifes,Museo Y Archivo Historico De Arrecifes,Gerardo Risso y Espa–a,B2740FMJ,2478,452931,museoarrecifes@hotmail.com,,-34.06697,-60.102555,DNPyM,Municipal,1972,Historia de Arrecifes: carruajes antiguos maquinas agricolas automoviles de todas las epocas objetos de uso cotidiano tallas religiosas.,1972,"
"300046,6,6056010,,Buenos Aires,Bah’a Blanca,Museo Y Parque Estereoscopico El Historico Cafe Museo,Italia 19,B8000DKA,291,4510675,,,-38.724527,-62.273735,DNPyM,Privada,2006,Las colecciones predominantes son referidas a la historia de la ciudad: reliquias de la fortaleza protectora que dio origen a la ciudad objetos de la vida cotidiana parque estereoscopico de maquinas del 1900 en funcionamiento y demas curiosidades.,2006,"
"300048,6,6056010,,Buenos Aires,Bah’a Blanca,Museo Y Archivo Historico Municipal,Dorrego 116 Sub Suelo,B8000FLD,291,4563117,,,-38.7152,-62.2603,DNPyM,Municipal,1951,Documentos escritos fotograficos y filmicos. Archivo historico y fotografias sobre Bahia Blanca y uso cotidiano.,1951,"
"300044,6,6056010,,Buenos Aires,Bah’a Blanca,Museo De Bellas Artes,Sarmiento 450,B8000HQJ,291,4594006,mac@bblanca.com.ar,,-38.7131,-62.2622,DNPyM,Municipal,1934,Cuenta con una importante y variada coleccion de mas de 800 obras de arte obtenidas a partir de donaciones de artistas particulares y mediante premios de bienales de arte. Pinturas esculturas grabados fotografias instalaciones videos y dibujos,1935,"
"300047,6,6056010,,Buenos Aires,Bah’a Blanca,Museo De Arte Contemporaneo,Sarmiento 450,B8000HQJ,291,4594006,mac@bblanca.com.ar,,-38.7131,-62.2622,DNPyM,Municipal,2007,Cuenta con 250 obras obtenidas por medio de donaciones de artistas particulares y mediante premios otorgados en bienales de arte. Los objetos de la coleccion del museo son: pinturas esculturas grabados dibujos videos instalaciones fotografias.,2008,"
"300045,6,6056010,,Buenos Aires,Bah’a Blanca,Museo De Ciencias,Castelli 3702,B8003APV,291,4883266,,,-38.6928,-62.3087,DNPyM,Municipal,1996,Colecciones de fosiles y calcos cuyo eje tematico es la evolucion desde el origen del universo hasta el presente incluyendo al hombre. las salas destinadas a ciencia y tecnologia tienen una propuesta interactiva.,1996,"
"300095,6,6602030,,Buenos Aires,Carmen de Patagones,Museo Carmen De Patagones De La Prefectura Naval Argentina,Mitre 350,B8504BUF,2920,461742,,,-40.799546,-62.990096,DNPyM,Nacional,1995,Historia institucional iconografia maquetas uniformes armas instrumental y equipamiento que hacen al funcionamiento de la institucion.,1998,"
"300094,6,6602030,,Buenos Aires,Carmen de Patagones,Museo Historico Regional Emma Nozzi,J.J.Biedma 64,B8504BVB,2920,462729,,,-40.803265,-62.985805,DNPyM,Provincial,,Elementos de la vida cotidiana entre 1779 y 1940 en la region. Guerra con Brasil 1825-1828. Comandante Luis Piedra Buena.,1951,"
"300308,6,6189030,,Buenos Aires,Coronel Dorrego,Museo Regional Dr. Carlos Funes Derieul,Maciel 555,B8150CSK,2921,409228,,,-38.717614,-61.288043,DNPyM,Municipal,1967,Objetos de uso domestico y comercial fotografias documentos de los primeros pobladores (1890) Ciencias Naturales. Material paleontologico herramientas liticas.,1969,"
"300569,6,6553020,,Buenos Aires,Monte Hermoso,Museo Municipal De Ciencias Naturales,Avda. Recalada 243,B8153CMC,2921,482601,,,-38.981945,-61.299913,DNPyM,Municipal,1977,""Mamiferos del Pleistoceno. Sitios arqueologicos """"La Olla"""" y """"Monte Hermoso"""" sitio de pisadas humanas (7000 ac.). Moluscos bivalbos gastropodos y otros orgenismos actuales frecuentes en nuestra costa."",1977,,,,,,,,,,,,,,,,,,,,"
"300311,6,6196010,,Buenos Aires,Coronel Pringles,Museo Agrario Y De Transporte,Saenz Pe–a y Stagmann,7530,2922,4062680,,,-37.984122,-61.356787,DNPyM,Municipal,1994,Carruajes pertenecientes a reconocidas familias locales.,,"
"300314,6,6196010,,Buenos Aires,Coronel Pringles,Museo Pringles De Arqueologia E Historia,Alvear Entre Colon y Espa–a,7530,2922,462459,,,-37.988799,-61.354054,DNPyM,Privada,1905,Objetos vinculados a antiguos vecinos de Coronel Pringles armas arqueologia. Evolucion del hombre.,1971,"
"300310,6,6196010,,Buenos Aires,Coronel Pringles,Museo Antimuseo Pillahuinco,Cabrera 455,B7530DJI,2922,462680,,,-37.984408,-61.348839,DNPyM,Municipal,,Piezas que muestran conductas equivocadas por parte del hombre hacia objetos historicos y su posterior destruccion.,,"
"300313,6,6196010,,Buenos Aires,Coronel Pringles,Museo Municipal De Bellas Artes,Juan P. Cabrera 455,B7530DJI,2922,462680,,,-37.988799,-61.354054,DNPyM,Municipal,1909,Pinturas de Pettoruti Castagnino Forte Forner Versacci y otros esculturas grabados.,1909,"
"300312,6,6196010,,Buenos Aires,Coronel Pringles,Museo De Ciencias Naturales,Alem 1375,B7530ALE,2922,463688,,,-37.983559,-61.348544,DNPyM,Mixta: Privada/Municipal,1909,Colecciones de paleontologia y fauna local. Objetos arqueologicos.,1909,"
"300315,6,6196010,,Buenos Aires,Coronel Pringles,Museo Miguel G. Flesia,Stegmann 1032,B7530DBV,2922,466166,,,-37.983131,-61.358056,DNPyM,Municipal,1988,Objetos pertenecientes al primer maestro dCoronel Pringles Miguel G. Flesia y a su familia.,1986,"
"300608,6,6700060,,Buenos Aires,PigŸe,Museo Y Archivo De La Ciudad De PigŸe,""Parque Municipal """"Fortunato Chiappara"""""",8170,2923,475001,museopigue@58coopenet.com.ar,,-37.60925,-62.404575,DNPyM,Municipal,1957,Objetos aborigenes y relacionados con la conquista del desierto pertenencias de Clemente Cabanettes introductor del telefono en el pais y fundador de la Colonia Francesa en PigŸe. Numismatica y medallistica y fototeca.,1963,,,,,,,,,,,,,,,,,,,"
